--env SUMSTAT	--env GSSS	--env REFLD	--env GSRLD	--env OUT	--env CELL	--env GSBFILE	--env BFILE
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_foreskin_fibroblast-Roadmap	foreskin_fibroblast-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_gastrocnemius_medialis-ENCODE	gastrocnemius_medialis-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_GM12878-ENCODE	GM12878-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_GM12878-Roadmap	GM12878-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1_Derived_Mesenchymal_Stem_Cells-Roadmap	H1_Derived_Mesenchymal_Stem_Cells-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1-hESC-ENCODE	H1-hESC-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H1-hESC-Roadmap	H1-hESC-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H9-ENCODE	H9-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_H9-Roadmap	H9-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_HCT116-ENCODE	HCT116-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_heart_ventricle-ENCODE	heart_ventricle-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_HeLa-S3-Roadmap	HeLa-S3-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_HeLa-S3-ENCODE	HeLa-S3-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_hepatocyte-ENCODE	hepatocyte-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_HepG2-Roadmap	HepG2-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_IMR90-ENCODE	IMR90-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_IMR90-Roadmap	IMR90-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_induced_pluripotent_stem_cell-ENCODE	induced_pluripotent_stem_cell-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_iPS_DF_19.11-ENCODE	iPS_DF_19.11-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_iPS_DF_19.11_Cell_Line-Roadmap	iPS_DF_19.11_Cell_Line-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_Jurkat-Engreitz	Jurkat-Engreitz	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_Jurkat_anti-CD3_PMA_4hr-Engreitz	Jurkat_anti-CD3_PMA_4hr-Engreitz	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_K562-Roadmap	K562-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_Karpas-422-ENCODE	Karpas-422-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_keratinocyte-ENCODE	keratinocyte-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_keratinocyte-Roadmap	keratinocyte-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_large_intestine_fetal-Roadmap	large_intestine_fetal-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_large_intestine_fetal-ENCODE	large_intestine_fetal-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_liver-ENCODE	liver-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_mammary_epithelial_cell-ENCODE	mammary_epithelial_cell-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_mammary_epithelial_cell-Roadmap	mammary_epithelial_cell-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_MCF-7-ENCODE	MCF-7-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_MCF10A-Ji2017	MCF10A-Ji2017	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_MCF10A_treated_with_TAM24hr-Ji2017	MCF10A_treated_with_TAM24hr-Ji2017	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_megakaryocyte-erythroid_progenitor-Corces2016	megakaryocyte-erythroid_progenitor-Corces2016	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_MM.1S-ENCODE	MM.1S-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_muscle_of_leg_fetal-ENCODE	muscle_of_leg_fetal-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_muscle_of_leg_fetal-Roadmap	muscle_of_leg_fetal-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_muscle_of_trunk_fetal-Roadmap	muscle_of_trunk_fetal-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_muscle_of_trunk_fetal-ENCODE	muscle_of_trunk_fetal-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_myotube-ENCODE	myotube-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_myotube_originated_from_skeletal_muscle_myoblast-Roadmap	myotube_originated_from_skeletal_muscle_myoblast-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_natural_killer_cell-Corces2016	natural_killer_cell-Corces2016	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_OCI-LY7-ENCODE	OCI-LY7-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_osteoblast-ENCODE	osteoblast-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_ovary-Roadmap	ovary-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_Panc1-ENCODE	Panc1-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_pancreas-Roadmap	pancreas-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_PC-9-ENCODE	PC-9-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_placenta-Roadmap	placenta-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_placenta-ENCODE	placenta-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_psoas_muscle-Roadmap	psoas_muscle-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_sigmoid_colon-ENCODE	sigmoid_colon-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_SK-N-SH-ENCODE	SK-N-SH-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_skeletal_muscle_myoblast-Roadmap	skeletal_muscle_myoblast-Roadmap	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
EUR.CD.gwas_info03_filtered.sumstats.gz	gs://regularized_sldsc/ABC/data/formatted_sumstats_rsid/	baselineLD_forABC.	gs://regularized_sldsc/data/annot_and_ldscore/EUR/baselineLD_v2.2/	EUR.CD.gwas_info03_filtered_1000G_baselineLD2.2_small_intestine_fetal-ENCODE	small_intestine_fetal-ENCODE	gs://regularized_sldsc/data/reference_files/1000G_EUR_Phase3/plink_files/	1000G.EUR.QC.
